wavelength,reflectance,species,sample.number,specimen.type,measurement.type
508.128,37.84,battus,2,facsimiles,blue_HW_left
508.477,37.66,battus,2,facsimiles,blue_HW_left
508.826,37.55,battus,2,facsimiles,blue_HW_left
509.176,37.46,battus,2,facsimiles,blue_HW_left
509.525,37.29,battus,2,facsimiles,blue_HW_left
509.874,37.11,battus,2,facsimiles,blue_HW_left
510.222,36.98,battus,2,facsimiles,blue_HW_left
510.571,36.85,battus,2,facsimiles,blue_HW_left
510.92,36.71,battus,2,facsimiles,blue_HW_left
511.269,36.71,battus,2,facsimiles,blue_HW_left
511.618,36.54,battus,2,facsimiles,blue_HW_left
511.967,36.3,battus,2,facsimiles,blue_HW_left
512.315,36.19,battus,2,facsimiles,blue_HW_left
512.664,36.08,battus,2,facsimiles,blue_HW_left
513.012,35.98,battus,2,facsimiles,blue_HW_left
513.361,35.89,battus,2,facsimiles,blue_HW_left
513.71,35.78,battus,2,facsimiles,blue_HW_left
514.058,35.63,battus,2,facsimiles,blue_HW_left
514.406,35.44,battus,2,facsimiles,blue_HW_left
514.755,35.27,battus,2,facsimiles,blue_HW_left
515.103,35.09,battus,2,facsimiles,blue_HW_left
515.451,35,battus,2,facsimiles,blue_HW_left
515.8,34.86,battus,2,facsimiles,blue_HW_left
516.148,34.76,battus,2,facsimiles,blue_HW_left
516.496,34.61,battus,2,facsimiles,blue_HW_left
516.844,34.53,battus,2,facsimiles,blue_HW_left
517.192,34.38,battus,2,facsimiles,blue_HW_left
517.54,34.21,battus,2,facsimiles,blue_HW_left
517.888,34.09,battus,2,facsimiles,blue_HW_left
518.236,33.95,battus,2,facsimiles,blue_HW_left
518.584,33.85,battus,2,facsimiles,blue_HW_left
518.932,33.68,battus,2,facsimiles,blue_HW_left
519.28,33.55,battus,2,facsimiles,blue_HW_left
519.628,33.48,battus,2,facsimiles,blue_HW_left
519.975,33.33,battus,2,facsimiles,blue_HW_left
520.323,33.22,battus,2,facsimiles,blue_HW_left
520.671,33.01,battus,2,facsimiles,blue_HW_left
521.018,32.87,battus,2,facsimiles,blue_HW_left
521.366,32.79,battus,2,facsimiles,blue_HW_left
521.713,32.6,battus,2,facsimiles,blue_HW_left
522.061,32.45,battus,2,facsimiles,blue_HW_left
522.408,32.31,battus,2,facsimiles,blue_HW_left
522.756,32.16,battus,2,facsimiles,blue_HW_left
523.103,32.01,battus,2,facsimiles,blue_HW_left
523.45,31.91,battus,2,facsimiles,blue_HW_left
523.798,31.81,battus,2,facsimiles,blue_HW_left
524.145,31.65,battus,2,facsimiles,blue_HW_left
524.492,31.49,battus,2,facsimiles,blue_HW_left
524.839,31.46,battus,2,facsimiles,blue_HW_left
525.186,31.31,battus,2,facsimiles,blue_HW_left
525.533,31.21,battus,2,facsimiles,blue_HW_left
525.88,31.19,battus,2,facsimiles,blue_HW_left
526.227,31.07,battus,2,facsimiles,blue_HW_left
526.574,30.98,battus,2,facsimiles,blue_HW_left
526.921,30.8,battus,2,facsimiles,blue_HW_left
527.268,30.62,battus,2,facsimiles,blue_HW_left
527.615,30.45,battus,2,facsimiles,blue_HW_left
527.961,30.33,battus,2,facsimiles,blue_HW_left
528.308,30.24,battus,2,facsimiles,blue_HW_left
528.655,30.08,battus,2,facsimiles,blue_HW_left
529.001,30.03,battus,2,facsimiles,blue_HW_left
529.348,29.91,battus,2,facsimiles,blue_HW_left
529.694,29.67,battus,2,facsimiles,blue_HW_left
530.041,29.56,battus,2,facsimiles,blue_HW_left
530.387,29.4,battus,2,facsimiles,blue_HW_left
530.734,29.36,battus,2,facsimiles,blue_HW_left
531.08,29.32,battus,2,facsimiles,blue_HW_left
531.426,29.17,battus,2,facsimiles,blue_HW_left
531.773,29.04,battus,2,facsimiles,blue_HW_left
532.119,28.88,battus,2,facsimiles,blue_HW_left
532.465,28.74,battus,2,facsimiles,blue_HW_left
532.811,28.56,battus,2,facsimiles,blue_HW_left
533.157,28.51,battus,2,facsimiles,blue_HW_left
533.503,28.42,battus,2,facsimiles,blue_HW_left
533.849,28.36,battus,2,facsimiles,blue_HW_left
534.195,28.31,battus,2,facsimiles,blue_HW_left
534.541,28.25,battus,2,facsimiles,blue_HW_left
534.887,28.05,battus,2,facsimiles,blue_HW_left
535.233,27.98,battus,2,facsimiles,blue_HW_left
535.579,27.95,battus,2,facsimiles,blue_HW_left
535.924,27.93,battus,2,facsimiles,blue_HW_left
536.27,27.79,battus,2,facsimiles,blue_HW_left
536.616,27.68,battus,2,facsimiles,blue_HW_left
536.961,27.58,battus,2,facsimiles,blue_HW_left
537.307,27.53,battus,2,facsimiles,blue_HW_left
537.652,27.43,battus,2,facsimiles,blue_HW_left
537.998,27.25,battus,2,facsimiles,blue_HW_left
538.343,27.21,battus,2,facsimiles,blue_HW_left
538.689,27.2,battus,2,facsimiles,blue_HW_left
539.034,27.09,battus,2,facsimiles,blue_HW_left
539.379,26.94,battus,2,facsimiles,blue_HW_left
539.725,26.76,battus,2,facsimiles,blue_HW_left
540.07,26.6,battus,2,facsimiles,blue_HW_left
540.415,26.47,battus,2,facsimiles,blue_HW_left
540.76,26.35,battus,2,facsimiles,blue_HW_left
541.105,26.24,battus,2,facsimiles,blue_HW_left
541.45,26.11,battus,2,facsimiles,blue_HW_left
541.795,26.02,battus,2,facsimiles,blue_HW_left
542.14,25.8,battus,2,facsimiles,blue_HW_left
542.485,25.61,battus,2,facsimiles,blue_HW_left
542.83,25.45,battus,2,facsimiles,blue_HW_left
543.175,25.23,battus,2,facsimiles,blue_HW_left
543.519,25.16,battus,2,facsimiles,blue_HW_left
543.864,25.05,battus,2,facsimiles,blue_HW_left
544.209,24.97,battus,2,facsimiles,blue_HW_left
544.554,24.79,battus,2,facsimiles,blue_HW_left
544.898,24.6,battus,2,facsimiles,blue_HW_left
545.243,24.37,battus,2,facsimiles,blue_HW_left
545.587,24.2,battus,2,facsimiles,blue_HW_left
545.932,24.08,battus,2,facsimiles,blue_HW_left
546.276,24,battus,2,facsimiles,blue_HW_left
546.621,23.87,battus,2,facsimiles,blue_HW_left
546.965,23.81,battus,2,facsimiles,blue_HW_left
547.309,23.59,battus,2,facsimiles,blue_HW_left
547.653,23.49,battus,2,facsimiles,blue_HW_left
547.998,23.32,battus,2,facsimiles,blue_HW_left
548.342,23.24,battus,2,facsimiles,blue_HW_left
548.686,23.13,battus,2,facsimiles,blue_HW_left
549.03,23.02,battus,2,facsimiles,blue_HW_left
549.374,22.82,battus,2,facsimiles,blue_HW_left
549.718,22.63,battus,2,facsimiles,blue_HW_left
550.062,22.39,battus,2,facsimiles,blue_HW_left
550.406,22.3,battus,2,facsimiles,blue_HW_left
550.75,22.1,battus,2,facsimiles,blue_HW_left
551.094,21.97,battus,2,facsimiles,blue_HW_left
551.437,21.76,battus,2,facsimiles,blue_HW_left
551.781,21.63,battus,2,facsimiles,blue_HW_left
552.125,21.42,battus,2,facsimiles,blue_HW_left
552.468,21.19,battus,2,facsimiles,blue_HW_left
552.812,20.98,battus,2,facsimiles,blue_HW_left
553.156,20.95,battus,2,facsimiles,blue_HW_left
553.499,20.83,battus,2,facsimiles,blue_HW_left
553.843,20.74,battus,2,facsimiles,blue_HW_left
554.186,20.58,battus,2,facsimiles,blue_HW_left
554.529,20.46,battus,2,facsimiles,blue_HW_left
554.873,20.28,battus,2,facsimiles,blue_HW_left
555.216,20.17,battus,2,facsimiles,blue_HW_left
555.559,19.96,battus,2,facsimiles,blue_HW_left
555.902,19.75,battus,2,facsimiles,blue_HW_left
556.246,19.69,battus,2,facsimiles,blue_HW_left
556.589,19.63,battus,2,facsimiles,blue_HW_left
556.932,19.39,battus,2,facsimiles,blue_HW_left
557.275,19.14,battus,2,facsimiles,blue_HW_left
557.618,18.99,battus,2,facsimiles,blue_HW_left
557.961,18.85,battus,2,facsimiles,blue_HW_left
558.304,18.64,battus,2,facsimiles,blue_HW_left
558.646,18.54,battus,2,facsimiles,blue_HW_left
558.989,18.39,battus,2,facsimiles,blue_HW_left
559.332,18.22,battus,2,facsimiles,blue_HW_left
559.675,18.2,battus,2,facsimiles,blue_HW_left
560.017,18.01,battus,2,facsimiles,blue_HW_left
560.36,17.77,battus,2,facsimiles,blue_HW_left
560.703,17.73,battus,2,facsimiles,blue_HW_left
561.045,17.69,battus,2,facsimiles,blue_HW_left
561.388,17.54,battus,2,facsimiles,blue_HW_left
561.73,17.4,battus,2,facsimiles,blue_HW_left
562.073,17.3,battus,2,facsimiles,blue_HW_left
562.415,17.13,battus,2,facsimiles,blue_HW_left
562.757,17.01,battus,2,facsimiles,blue_HW_left
563.1,16.93,battus,2,facsimiles,blue_HW_left
563.442,16.72,battus,2,facsimiles,blue_HW_left
563.784,16.54,battus,2,facsimiles,blue_HW_left
564.126,16.39,battus,2,facsimiles,blue_HW_left
564.468,16.24,battus,2,facsimiles,blue_HW_left
564.81,16.13,battus,2,facsimiles,blue_HW_left
565.152,16.07,battus,2,facsimiles,blue_HW_left
565.494,15.93,battus,2,facsimiles,blue_HW_left
565.836,15.83,battus,2,facsimiles,blue_HW_left
566.178,15.78,battus,2,facsimiles,blue_HW_left
566.52,15.69,battus,2,facsimiles,blue_HW_left
566.862,15.51,battus,2,facsimiles,blue_HW_left
567.204,15.41,battus,2,facsimiles,blue_HW_left
567.545,15.35,battus,2,facsimiles,blue_HW_left
567.887,15.31,battus,2,facsimiles,blue_HW_left
568.229,15.15,battus,2,facsimiles,blue_HW_left
568.57,15.05,battus,2,facsimiles,blue_HW_left
568.912,14.88,battus,2,facsimiles,blue_HW_left
569.253,14.79,battus,2,facsimiles,blue_HW_left
569.595,14.66,battus,2,facsimiles,blue_HW_left
569.936,14.48,battus,2,facsimiles,blue_HW_left
570.277,14.37,battus,2,facsimiles,blue_HW_left
570.619,14.29,battus,2,facsimiles,blue_HW_left
570.96,14.21,battus,2,facsimiles,blue_HW_left
571.301,14.14,battus,2,facsimiles,blue_HW_left
571.642,14.07,battus,2,facsimiles,blue_HW_left
571.984,13.97,battus,2,facsimiles,blue_HW_left
572.325,13.87,battus,2,facsimiles,blue_HW_left
572.666,13.8,battus,2,facsimiles,blue_HW_left
573.007,13.74,battus,2,facsimiles,blue_HW_left
573.348,13.69,battus,2,facsimiles,blue_HW_left
573.689,13.66,battus,2,facsimiles,blue_HW_left
574.03,13.52,battus,2,facsimiles,blue_HW_left
574.37,13.46,battus,2,facsimiles,blue_HW_left
574.711,13.38,battus,2,facsimiles,blue_HW_left
575.052,13.31,battus,2,facsimiles,blue_HW_left
575.393,13.26,battus,2,facsimiles,blue_HW_left
575.733,13.21,battus,2,facsimiles,blue_HW_left
576.074,13.13,battus,2,facsimiles,blue_HW_left
576.414,13.09,battus,2,facsimiles,blue_HW_left
576.755,13.03,battus,2,facsimiles,blue_HW_left
577.095,12.96,battus,2,facsimiles,blue_HW_left
577.436,12.9,battus,2,facsimiles,blue_HW_left
577.776,12.88,battus,2,facsimiles,blue_HW_left
578.117,12.85,battus,2,facsimiles,blue_HW_left
578.457,12.8,battus,2,facsimiles,blue_HW_left
578.797,12.77,battus,2,facsimiles,blue_HW_left
579.137,12.68,battus,2,facsimiles,blue_HW_left
579.478,12.63,battus,2,facsimiles,blue_HW_left
579.818,12.58,battus,2,facsimiles,blue_HW_left
580.158,12.52,battus,2,facsimiles,blue_HW_left
580.498,12.46,battus,2,facsimiles,blue_HW_left
580.838,12.44,battus,2,facsimiles,blue_HW_left
581.178,12.41,battus,2,facsimiles,blue_HW_left
581.518,12.38,battus,2,facsimiles,blue_HW_left
581.858,12.35,battus,2,facsimiles,blue_HW_left
582.197,12.32,battus,2,facsimiles,blue_HW_left
582.537,12.29,battus,2,facsimiles,blue_HW_left
582.877,12.28,battus,2,facsimiles,blue_HW_left
583.217,12.25,battus,2,facsimiles,blue_HW_left
583.556,12.25,battus,2,facsimiles,blue_HW_left
583.896,12.24,battus,2,facsimiles,blue_HW_left
584.235,12.21,battus,2,facsimiles,blue_HW_left
584.575,12.19,battus,2,facsimiles,blue_HW_left
584.914,12.18,battus,2,facsimiles,blue_HW_left
585.254,12.16,battus,2,facsimiles,blue_HW_left
585.593,12.11,battus,2,facsimiles,blue_HW_left
585.933,12.06,battus,2,facsimiles,blue_HW_left
586.272,12.04,battus,2,facsimiles,blue_HW_left
586.611,12.02,battus,2,facsimiles,blue_HW_left
586.95,11.99,battus,2,facsimiles,blue_HW_left
587.289,11.96,battus,2,facsimiles,blue_HW_left
587.629,11.92,battus,2,facsimiles,blue_HW_left
587.968,11.89,battus,2,facsimiles,blue_HW_left
588.307,11.85,battus,2,facsimiles,blue_HW_left
588.646,11.82,battus,2,facsimiles,blue_HW_left
588.985,11.81,battus,2,facsimiles,blue_HW_left
589.323,11.76,battus,2,facsimiles,blue_HW_left
589.662,11.76,battus,2,facsimiles,blue_HW_left
590.001,11.72,battus,2,facsimiles,blue_HW_left
590.34,11.69,battus,2,facsimiles,blue_HW_left
590.679,11.72,battus,2,facsimiles,blue_HW_left
591.017,11.67,battus,2,facsimiles,blue_HW_left
591.356,11.66,battus,2,facsimiles,blue_HW_left
591.695,11.66,battus,2,facsimiles,blue_HW_left
592.033,11.61,battus,2,facsimiles,blue_HW_left
592.372,11.58,battus,2,facsimiles,blue_HW_left
592.71,11.55,battus,2,facsimiles,blue_HW_left
593.048,11.55,battus,2,facsimiles,blue_HW_left
593.387,11.53,battus,2,facsimiles,blue_HW_left
593.725,11.51,battus,2,facsimiles,blue_HW_left
594.063,11.5,battus,2,facsimiles,blue_HW_left
594.402,11.43,battus,2,facsimiles,blue_HW_left
594.74,11.42,battus,2,facsimiles,blue_HW_left
595.078,11.37,battus,2,facsimiles,blue_HW_left
595.416,11.34,battus,2,facsimiles,blue_HW_left
595.754,11.34,battus,2,facsimiles,blue_HW_left
596.092,11.33,battus,2,facsimiles,blue_HW_left
596.43,11.3,battus,2,facsimiles,blue_HW_left
596.768,11.31,battus,2,facsimiles,blue_HW_left
597.106,11.31,battus,2,facsimiles,blue_HW_left
597.444,11.32,battus,2,facsimiles,blue_HW_left
597.781,11.28,battus,2,facsimiles,blue_HW_left
598.119,11.29,battus,2,facsimiles,blue_HW_left
598.457,11.3,battus,2,facsimiles,blue_HW_left
598.795,11.32,battus,2,facsimiles,blue_HW_left
599.132,11.3,battus,2,facsimiles,blue_HW_left
599.47,11.25,battus,2,facsimiles,blue_HW_left
599.807,11.22,battus,2,facsimiles,blue_HW_left
600.145,11.18,battus,2,facsimiles,blue_HW_left
600.482,11.15,battus,2,facsimiles,blue_HW_left
600.82,11.14,battus,2,facsimiles,blue_HW_left
601.157,11.09,battus,2,facsimiles,blue_HW_left
601.494,11.08,battus,2,facsimiles,blue_HW_left
601.831,11.02,battus,2,facsimiles,blue_HW_left
602.169,10.97,battus,2,facsimiles,blue_HW_left
602.506,10.92,battus,2,facsimiles,blue_HW_left
602.843,10.92,battus,2,facsimiles,blue_HW_left
603.18,10.91,battus,2,facsimiles,blue_HW_left
603.517,10.89,battus,2,facsimiles,blue_HW_left
603.854,10.87,battus,2,facsimiles,blue_HW_left
604.191,10.84,battus,2,facsimiles,blue_HW_left
604.528,10.8,battus,2,facsimiles,blue_HW_left
604.865,10.74,battus,2,facsimiles,blue_HW_left
605.202,10.72,battus,2,facsimiles,blue_HW_left
605.538,10.69,battus,2,facsimiles,blue_HW_left
605.875,10.7,battus,2,facsimiles,blue_HW_left
606.212,10.67,battus,2,facsimiles,blue_HW_left
606.548,10.65,battus,2,facsimiles,blue_HW_left
606.885,10.59,battus,2,facsimiles,blue_HW_left
607.222,10.6,battus,2,facsimiles,blue_HW_left
607.558,10.57,battus,2,facsimiles,blue_HW_left
607.895,10.58,battus,2,facsimiles,blue_HW_left
608.231,10.54,battus,2,facsimiles,blue_HW_left
608.567,10.53,battus,2,facsimiles,blue_HW_left
608.904,10.51,battus,2,facsimiles,blue_HW_left
609.24,10.51,battus,2,facsimiles,blue_HW_left
609.576,10.44,battus,2,facsimiles,blue_HW_left
609.912,10.45,battus,2,facsimiles,blue_HW_left
610.248,10.42,battus,2,facsimiles,blue_HW_left
610.585,10.46,battus,2,facsimiles,blue_HW_left
610.921,10.41,battus,2,facsimiles,blue_HW_left
611.257,10.41,battus,2,facsimiles,blue_HW_left
611.593,10.41,battus,2,facsimiles,blue_HW_left
611.929,10.43,battus,2,facsimiles,blue_HW_left
612.264,10.44,battus,2,facsimiles,blue_HW_left
612.6,10.43,battus,2,facsimiles,blue_HW_left
612.936,10.43,battus,2,facsimiles,blue_HW_left
613.272,10.45,battus,2,facsimiles,blue_HW_left
613.608,10.43,battus,2,facsimiles,blue_HW_left
613.943,10.4,battus,2,facsimiles,blue_HW_left
614.279,10.39,battus,2,facsimiles,blue_HW_left
614.614,10.44,battus,2,facsimiles,blue_HW_left
614.95,10.45,battus,2,facsimiles,blue_HW_left
615.285,10.41,battus,2,facsimiles,blue_HW_left
615.621,10.36,battus,2,facsimiles,blue_HW_left
615.956,10.35,battus,2,facsimiles,blue_HW_left
616.292,10.41,battus,2,facsimiles,blue_HW_left
616.627,10.36,battus,2,facsimiles,blue_HW_left
616.962,10.35,battus,2,facsimiles,blue_HW_left
617.297,10.31,battus,2,facsimiles,blue_HW_left
617.632,10.33,battus,2,facsimiles,blue_HW_left
617.968,10.33,battus,2,facsimiles,blue_HW_left
618.303,10.29,battus,2,facsimiles,blue_HW_left
618.638,10.3,battus,2,facsimiles,blue_HW_left
618.973,10.31,battus,2,facsimiles,blue_HW_left
619.308,10.38,battus,2,facsimiles,blue_HW_left
619.643,10.35,battus,2,facsimiles,blue_HW_left
619.977,10.28,battus,2,facsimiles,blue_HW_left
620.312,10.31,battus,2,facsimiles,blue_HW_left
620.647,10.34,battus,2,facsimiles,blue_HW_left
620.982,10.4,battus,2,facsimiles,blue_HW_left
621.316,10.36,battus,2,facsimiles,blue_HW_left
621.651,10.36,battus,2,facsimiles,blue_HW_left
621.986,10.35,battus,2,facsimiles,blue_HW_left
622.32,10.35,battus,2,facsimiles,blue_HW_left
622.655,10.43,battus,2,facsimiles,blue_HW_left
622.989,10.37,battus,2,facsimiles,blue_HW_left
623.324,10.41,battus,2,facsimiles,blue_HW_left
623.658,10.39,battus,2,facsimiles,blue_HW_left
623.992,10.4,battus,2,facsimiles,blue_HW_left
624.326,10.37,battus,2,facsimiles,blue_HW_left
624.661,10.37,battus,2,facsimiles,blue_HW_left
624.995,10.47,battus,2,facsimiles,blue_HW_left
625.329,10.44,battus,2,facsimiles,blue_HW_left
625.663,10.43,battus,2,facsimiles,blue_HW_left
625.997,10.36,battus,2,facsimiles,blue_HW_left
626.331,10.28,battus,2,facsimiles,blue_HW_left
626.665,10.32,battus,2,facsimiles,blue_HW_left
626.999,10.28,battus,2,facsimiles,blue_HW_left
627.333,10.27,battus,2,facsimiles,blue_HW_left
627.667,10.33,battus,2,facsimiles,blue_HW_left
628.001,10.32,battus,2,facsimiles,blue_HW_left
628.334,10.31,battus,2,facsimiles,blue_HW_left
628.668,10.18,battus,2,facsimiles,blue_HW_left
629.002,10.18,battus,2,facsimiles,blue_HW_left
629.335,10.2,battus,2,facsimiles,blue_HW_left
629.669,10.24,battus,2,facsimiles,blue_HW_left
630.002,10.22,battus,2,facsimiles,blue_HW_left
630.336,10.21,battus,2,facsimiles,blue_HW_left
630.669,10.23,battus,2,facsimiles,blue_HW_left
631.003,10.34,battus,2,facsimiles,blue_HW_left
631.336,10.22,battus,2,facsimiles,blue_HW_left
631.669,10.3,battus,2,facsimiles,blue_HW_left
632.003,10.26,battus,2,facsimiles,blue_HW_left
632.336,10.26,battus,2,facsimiles,blue_HW_left
632.669,10.24,battus,2,facsimiles,blue_HW_left
633.002,10.22,battus,2,facsimiles,blue_HW_left
633.335,10.21,battus,2,facsimiles,blue_HW_left
633.668,10.19,battus,2,facsimiles,blue_HW_left
634.001,10.17,battus,2,facsimiles,blue_HW_left
634.334,10.14,battus,2,facsimiles,blue_HW_left
634.667,10.1,battus,2,facsimiles,blue_HW_left
635,10.18,battus,2,facsimiles,blue_HW_left
635.333,10.12,battus,2,facsimiles,blue_HW_left
635.665,10.14,battus,2,facsimiles,blue_HW_left
635.998,10.17,battus,2,facsimiles,blue_HW_left
636.331,10.2,battus,2,facsimiles,blue_HW_left
636.663,10.22,battus,2,facsimiles,blue_HW_left
636.996,10.2,battus,2,facsimiles,blue_HW_left
637.328,10.26,battus,2,facsimiles,blue_HW_left
637.661,10.23,battus,2,facsimiles,blue_HW_left
637.993,10.31,battus,2,facsimiles,blue_HW_left
638.326,10.27,battus,2,facsimiles,blue_HW_left
638.658,10.33,battus,2,facsimiles,blue_HW_left
638.99,10.32,battus,2,facsimiles,blue_HW_left
639.323,10.37,battus,2,facsimiles,blue_HW_left
639.655,10.4,battus,2,facsimiles,blue_HW_left
639.987,10.52,battus,2,facsimiles,blue_HW_left
640.319,10.51,battus,2,facsimiles,blue_HW_left
640.651,10.51,battus,2,facsimiles,blue_HW_left
640.983,10.51,battus,2,facsimiles,blue_HW_left
641.315,10.56,battus,2,facsimiles,blue_HW_left
641.647,10.49,battus,2,facsimiles,blue_HW_left
641.979,10.53,battus,2,facsimiles,blue_HW_left
642.311,10.44,battus,2,facsimiles,blue_HW_left
642.643,10.4,battus,2,facsimiles,blue_HW_left
642.975,10.3,battus,2,facsimiles,blue_HW_left
643.306,10.3,battus,2,facsimiles,blue_HW_left
643.638,10.32,battus,2,facsimiles,blue_HW_left
643.97,10.32,battus,2,facsimiles,blue_HW_left
644.301,10.42,battus,2,facsimiles,blue_HW_left
644.633,10.38,battus,2,facsimiles,blue_HW_left
644.964,10.34,battus,2,facsimiles,blue_HW_left
645.296,10.35,battus,2,facsimiles,blue_HW_left
645.627,10.3,battus,2,facsimiles,blue_HW_left
645.959,10.24,battus,2,facsimiles,blue_HW_left
646.29,10.17,battus,2,facsimiles,blue_HW_left
646.621,10.18,battus,2,facsimiles,blue_HW_left
646.952,10.43,battus,2,facsimiles,blue_HW_left
647.284,10.33,battus,2,facsimiles,blue_HW_left
647.615,10.31,battus,2,facsimiles,blue_HW_left
647.946,10.21,battus,2,facsimiles,blue_HW_left
648.277,10.23,battus,2,facsimiles,blue_HW_left
648.608,10.31,battus,2,facsimiles,blue_HW_left
648.939,10.39,battus,2,facsimiles,blue_HW_left
649.27,10.31,battus,2,facsimiles,blue_HW_left
649.601,10.43,battus,2,facsimiles,blue_HW_left
649.931,10.77,battus,2,facsimiles,blue_HW_left
650.262,10.93,battus,2,facsimiles,blue_HW_left
650.593,10.86,battus,2,facsimiles,blue_HW_left
650.924,10.97,battus,2,facsimiles,blue_HW_left
651.254,11,battus,2,facsimiles,blue_HW_left
651.585,11.17,battus,2,facsimiles,blue_HW_left
651.915,11.2,battus,2,facsimiles,blue_HW_left
652.246,11.11,battus,2,facsimiles,blue_HW_left
